Longitude,Latitude,x,y,PM25 Annual Ground,PM25 Winter Ground,PM25 Spring Ground,PM25 Summer Ground,PM25 Fall Ground,SO2 Annual Ground,SO2 Winter Ground,SO2 Spring Ground,SO2 Summer Ground,SO2 Fall Ground,NOX Annual Ground,NOX Winter Ground,NOX Spring Ground,NOX Summer Ground,NOX Fall Ground,NH3 Annual Ground,NH3 Winter Ground,NH3 Spring Ground,NH3 Summer Ground,NH3 Fall Ground,PM25 Annual 150m,PM25 Winter 150m,PM25 Spring 150m,PM25 Summer 150m,PM25 Fall 150m,SO2 Annual 150m,SO2 Winter 150m,SO2 Spring 150m,SO2 Summer 150m,SO2 Fall 150m,NOX Annual 150m,NOX Winter 150m,NOX Spring 150m,NOX Summer 150m,NOX Fall 150m,NH3 Annual 150m,NH3 Winter 150m,NH3 Spring 150m,NH3 Summer 150m,NH3 Fall 150m,PM25 Annual 300m,PM25 Winter 300m,PM25 Spring 300m,PM25 Summer 300m,PM25 Fall 300m,SO2 Annual 300m,SO2 Winter 300m,SO2 Spring 300m,SO2 Summer 300m,SO2 Fall 300m,NOX Annual 300m,NOX Winter 300m,NOX Spring 300m,NOX Summer 300m,NOX Fall 300m,NH3 Annual 300m,NH3 Winter 300m,NH3 Spring 300m,NH3 Summer 300m,NH3 Fall 300m
-101.277039,31.081305,66,31,25922.4499482,35735.2270856,13291.3442643,14341.5806354,40166.1075948,9438.45861534,14534.5044507,6470.24307643,7667.07078662,8945.27866136,1117.0856742,3060.77241243,410.171767336,166.674799873,811.295297172,10659.2962431,16246.877591,5224.20392119,5731.83529183,15406.4860316,19643.3042747,28365.6869537,8554.38689727,9314.90500455,32195.542104,10144.389093,15400.7704913,7014.07372442,8054.45969445,9898.05446651,1073.84179422,3004.29871869,310.940375587,180.294987058,732.553193204,9975.53675663,14978.2850922,4628.09658633,5702.55906602,14511.511674,18207.3807387,26323.3780312,8236.71126468,8617.19838047,29490.3236961,10076.4633643,15224.628218,7130.23799985,7486.18575113,10187.0653538,1011.28579298,2796.82028222,313.411477286,208.414039975,672.468217298,10299.0379113,15367.6645218,4926.01680698,5205.50942105,15550.4532914
-103.650471,31.91279,60,34,17212.0972359,21984.5375927,9860.18443125,10129.0854282,26775.8941506,8618.90107421,15559.7071786,5677.23446737,6490.27496025,6610.79536623,771.644079627,2363.03313501,286.556722218,128.381395232,293.952115087,6978.89516567,10206.9391554,4155.75424325,3667.21143648,9879.08720311,14288.7580167,19747.1538337,6583.55243909,7033.81591613,23709.4390965,10678.3250195,21353.5362608,5685.86510919,6908.46005109,7984.76967358,1035.24322126,3482.73773486,222.994380014,141.656742204,265.045222967,7471.16750047,10760.9499405,3983.25143249,3924.37889831,11154.7050366,13906.5171033,19119.8920814,6439.27883329,6638.61349483,23327.2368599,13363.6922207,32427.5163173,5796.57072979,5864.36350006,8922.97031154,962.909310236,3204.67204482,227.86700942,142.275012381,243.799433545,8309.02819054,11601.1726377,4318.48220383,3781.37997172,13361.654158
-96.654732,30.460104,78,29,80835.3252646,101482.881406,66046.950697,64860.773067,90567.8797929,19534.8401413,36135.4117369,17095.2770722,12069.6206193,12531.4066987,5038.52508562,12278.2402824,4441.58920865,921.262087873,2399.92825529,28039.6394677,52922.0840217,13565.0273477,11820.3837874,33754.6652011,52220.9945528,71016.4303628,39229.2378582,35898.8963833,62436.3171068,18825.0702283,31289.4540822,17302.1054726,13118.7138817,13298.6920705,3792.57485948,8950.6594191,3231.36678908,817.309704132,2006.14771223,22076.6321123,42651.2432108,10740.460284,8671.61063008,26007.3647698,45387.7468482,60451.0771686,35859.0461459,32215.7145277,52714.7236843,17980.0441942,24757.9178995,17582.5648962,14770.5415223,14381.0719091,3365.17945817,7564.47263386,3044.51866572,769.787425128,1933.58775673,19441.2647652,36476.3492808,10385.9257006,7657.15284432,22973.7200018
-105.486779,43.373976,58,70,17410.5521676,24899.0537863,9085.45164477,9306.25717288,26347.7674233,9862.93114977,14402.9419554,6773.30722483,7172.11548581,11014.7994245,1329.3695453,2846.87116131,364.435354504,236.824544863,1839.7037072,7449.15023169,12530.8394085,3305.38388358,3656.16860086,10303.201575,14391.2644816,21320.4697346,6187.66359484,6577.93868261,23458.3401239,11256.1699934,17582.624365,6713.15808702,7670.4178138,12849.4528466,1624.04404014,3984.48646124,329.864500626,215.649936017,1917.04617913,8132.09016732,13542.3613787,3234.96101832,3565.75825622,12180.4618325,14170.1955489,20589.0563159,5862.3070382,6198.89898797,24000.1231742,11442.7814529,19485.690568,6730.18331989,7041.92607333,12280.7781252,1551.6244234,3822.54240762,326.630238293,157.463338481,1850.78146646,8946.91686163,14280.0848392,3414.45439631,3859.49505674,14218.2753672
-99.473128,28.471639,70,23,29575.168045,39751.0623588,19707.9698724,20167.2424842,38360.3526673,14041.3847716,28416.5888738,9908.03273049,7700.24205665,9886.17241828,1607.03277362,4800.71804946,802.83902232,204.170856873,583.872180093,11131.2297705,19148.0449581,5245.47596195,5369.37116461,14742.6351013,23313.868266,33693.9837373,13765.1349627,12583.8792933,32980.0356623,14143.1881894,27220.0772379,10439.470987,7996.87466678,10616.8993145,1585.7062373,4955.36055977,601.405148508,198.565707587,518.855865438,10696.6127423,18966.4380052,5207.61906405,4677.75086141,13749.6690911,21483.4989799,31200.4741797,13476.8630272,11536.9185095,29461.8066994,13359.6826034,23036.6917031,10535.7057313,8090.8658166,11362.0870484,1436.96110189,4373.22150365,614.869191509,204.707424224,491.328759707,11010.8543987,19470.4748338,5440.97054087,4109.6808465,14691.4492458
-103.552803,32.327702,60,35,20023.0782833,26882.6722123,9909.32996408,10203.7316965,33023.1443811,8902.92760865,14989.9696954,5719.01941433,6446.69642047,8321.05637339,899.665370799,2530.25850162,302.219759591,142.603025075,603.529538394,7811.18619175,11668.0964339,4153.85065956,3426.76832287,11986.0148297,15689.0473442,21458.9862897,6720.61574099,7152.01930183,27345.9645299,10349.5981737,18635.7717647,5795.7426374,6961.75344492,9591.66857616,1101.49634112,3409.09493268,237.25841237,159.041558702,559.035769877,7934.51873845,11468.6405313,3957.12124806,3642.96752339,12618.480771,14944.6054384,20469.595278,6562.90499463,6753.37652063,25896.8312829,11375.2085457,22970.8935645,5917.11051144,6003.60958937,10222.4021575,1027.22187223,3140.16885794,240.408685277,162.843208275,518.893313844,8446.13020666,11914.458303,4250.87141079,3516.99769868,13962.3907916
-105.563561,43.620158,58,70,17410.5521676,24899.0537863,9085.45164477,9306.25717288,26347.7674233,9862.93114977,14402.9419554,6773.30722483,7172.11548581,11014.7994245,1329.3695453,2846.87116131,364.435354504,236.824544863,1839.7037072,7449.15023169,12530.8394085,3305.38388358,3656.16860086,10303.201575,14391.2644816,21320.4697346,6187.66359484,6577.93868261,23458.3401239,11256.1699934,17582.624365,6713.15808702,7670.4178138,12849.4528466,1624.04404014,3984.48646124,329.864500626,215.649936017,1917.04617913,8132.09016732,13542.3613787,3234.96101832,3565.75825622,12180.4618325,14170.1955489,20589.0563159,5862.3070382,6198.89898797,24000.1231742,11442.7814529,19485.690568,6730.18331989,7041.92607333,12280.7781252,1551.6244234,3822.54240762,326.630238293,157.463338481,1850.78146646,8946.91686163,14280.0848392,3414.45439631,3859.49505674,14218.2753672
-95.525012,33.282473,81,38,72883.2713865,91940.9289901,58884.3377341,56769.8771609,83777.5974214,16790.9526151,25935.1083623,15696.5441276,13638.9095323,11594.1200649,4501.81155538,11425.1935455,3086.54597301,844.208315529,2561.73736988,28085.0717471,48469.0985773,15302.7358435,16262.1880892,32217.8519146,48495.2887737,66976.39063,35252.2440791,32346.2615868,59209.7759361,17668.1676756,25031.1618841,17066.015817,14830.4830335,13335.7762093,3574.61356449,9150.82919032,2196.33215104,674.861940163,2082.6271542,24007.6011708,42149.1782031,12649.3827618,13398.4989294,27772.0651908,43320.7590031,57815.9330303,32237.5230655,29249.8005494,53765.5762663,17565.2267187,23896.1230326,17313.5662795,14748.3575779,13864.3731048,3170.03329096,7862.79595819,2039.36546646,720.11215568,1913.98117128,22627.3849071,37416.9804356,12695.1402738,13012.9405343,27250.111435
-103.629757,31.120458,59,32,15137.2304683,19520.5926446,8331.02178661,8317.65306653,24333.4327447,6039.97724066,9478.0386732,4586.4161634,5346.17782462,4644.91485594,627.157882549,1901.96240756,194.339265271,74.0454857554,325.685609041,5816.55755093,7054.50771243,3583.69108748,4649.73383019,7957.99109893,12154.840407,16711.9912696,4885.54923827,5441.97384179,21473.3804379,7092.55612816,12323.7217267,4630.01768654,5599.58780268,5582.88963397,727.207813347,2349.45085304,153.432085598,72.9458107746,284.692828455,5758.12658345,7319.53475858,3123.95416403,4894.14221833,7632.45262039,12140.8109188,16438.2404917,4699.04154543,5052.14942539,22246.3289036,7921.40833765,15254.5004494,4752.55251599,4741.1285937,6648.59682073,682.116670009,2235.74236447,160.373338897,68.2420655077,230.32214168,6538.73815065,8186.92663579,3455.54880171,4829.88973175,9552.40679232
-104.737319,40.262749,59,60,70841.8456349,84091.5139291,51548.7777934,68404.780404,79003.095218,9761.57881665,13891.2288183,7862.08601912,5963.36385245,11191.5172969,3873.66945469,6200.9254213,1450.4712563,1027.71911175,6725.43659299,18747.0315247,37389.6107475,6800.58646516,6863.0657038,23896.5425717,40578.1590685,45182.921738,27784.7263785,38533.6879148,50808.2909488,10934.2170693,15644.7381176,7752.52915373,7621.17377923,12631.9331163,3349.57990707,5205.63486245,1381.1378923,817.170822629,5663.21623954,12266.9471994,21625.6713379,4273.24167456,3659.46725606,19458.3079378,36582.9776083,39168.2887948,24383.7301943,34910.3665966,47868.4643869,11563.7114781,15374.823251,8215.7050637,9449.37407158,12973.5674808,3086.57473669,4745.48417782,1325.89913461,598.310070289,5412.0555397,10274.1498685,16312.6917544,3888.76888996,3850.47929677,17028.5240747
-98.032927,28.91856,74,24,60682.807857,74771.6207002,50049.9317106,53388.5792355,64079.5202539,17198.4926706,34580.9080978,12970.2220609,9037.33120499,11931.2937578,2902.723897,7619.26493812,2137.50274275,474.839573076,1313.08687256,20966.7206082,39078.763613,11361.0571329,9971.8019758,23414.4549863,40664.6613305,53792.0986841,30950.3409845,29818.535998,47819.4089601,16688.0376598,30509.3855274,13464.5836326,9713.53103231,12829.5116492,2497.28689842,6586.66212104,1655.98757572,471.908973388,1159.56713138,16793.5109488,31474.6793627,8697.96008076,6646.4334869,20245.2514551,36058.3126103,47070.5060032,28962.4706946,26876.0176065,41030.1573487,15437.6043233,23601.6225099,13572.2698086,10987.1686098,13188.3855507,2266.67888777,5660.51360469,1635.0248435,493.319481848,1172.70596115,15340.8781344,28301.1423457,8298.43012738,5501.13446101,19072.986606
-103.467017,31.016665,60,31,16333.1749992,21641.1434004,7798.10581426,8656.35969441,27181.676606,6039.41233159,8896.50169902,4286.56670232,5730.31886272,5149.16017606,602.368943773,1783.88331079,175.194038182,84.8984393672,354.342661346,6112.18866476,8110.60856399,3392.36611587,4165.99513091,8759.65890624,12839.0130187,17565.7851042,4758.98475716,5812.94810541,23112.8211489,6976.99893652,11372.5906768,4295.26944417,6033.95709439,5987.7580261,663.714991382,2071.77089273,133.430428827,90.7578853568,307.5238803,5900.48748893,7657.44636687,3098.38243639,4569.49479079,8219.71633575,12635.857274,17102.8431941,4618.89247292,5430.08750753,23266.2208098,7645.3235124,13935.4225924,4434.03632158,5085.47415847,6858.48100081,626.550817526,1987.74822132,138.871911964,90.9619081323,253.186522829,6603.96179561,8337.83195004,3468.49235899,4422.50022982,10061.7985998
-91.140669,29.282738,93,26,51754.3529531,67407.9351297,44922.5109576,47225.9000211,47014.3284231,20272.7963099,39770.0600453,18843.1183975,13560.3889492,8563.66273618,2841.19523079,6749.10793878,3245.81584191,797.549843843,461.692368555,26309.3567991,40086.8797522,21044.6030375,25455.8058385,18604.3306347,35889.8270911,52804.5498747,26729.0050217,25904.0674721,37718.2308272,18830.9420711,35227.4161071,16795.3446511,13588.9244982,9171.6026491,2653.8978629,7371.51387093,2190.44890262,565.690487352,397.259046931,21444.6837914,36506.2134006,15829.4969057,15712.5026105,17510.0937793,32289.6174951,46595.9188559,24786.7973773,23134.8745648,34220.1124572,17232.0378643,29127.6032658,16349.9283005,13161.7918918,9805.33231419,2338.50458039,6280.96374693,2104.25180091,472.416905775,421.64268123,20988.8457651,34754.9784466,14993.2903026,14205.2291553,19466.2907605
-102.191958,31.64037,63,33,31857.2414885,41570.4930728,18642.6292208,20152.0813842,46953.0291857,9612.17372214,15217.4618449,6431.66172601,7416.2416886,9242.1683167,1086.04035421,2893.15616883,435.099422823,176.175872059,817.812917884,13159.067361,20168.0579475,7538.02393475,7350.53815428,17559.457062,22666.0872174,30309.2341433,11598.1869208,12795.9559472,35847.8435595,10565.6065447,17016.1685019,6686.30998651,7848.80276736,10423.5701442,1170.31984618,3340.67452384,335.827722757,193.165960846,751.817693836,11372.2486405,16749.5786215,5883.78900136,6549.93869662,16276.8760596,20752.1583259,27800.1797956,10999.1105946,11828.9589306,32249.8475952,10736.2635339,18198.8431551,6790.82025159,6995.55737347,10635.6869206,1097.97422836,3079.42157778,336.745419422,217.606773957,703.418783234,11139.1761841,16242.4199239,5953.93986891,5857.89248129,16434.4931638
-103.958275,31.968451,59,34,15657.3931721,20943.5707778,8652.52257815,8995.14306912,23987.8974401,7600.51192619,13797.12148,5037.97863029,5822.17984464,5624.58803174,686.384563124,2183.70221005,219.762530892,91.8323852909,237.448411842,6462.21755796,9203.20309281,3752.68205805,4474.13799014,8412.66726605,12782.8104321,17828.1295898,5645.80438828,5940.76982802,21631.9152966,9227.12153095,18489.77245,5041.55698326,6008.99443044,6897.55012661,968.915571556,3362.03763222,173.86827519,97.4312794869,215.936010049,6803.92560723,9494.45452813,3617.86054473,4723.46250208,9317.63593803,12719.5166385,17473.8619996,5539.53745571,5534.39260007,22225.0186261,10934.2365712,25140.166575,5150.70787717,5001.11390978,8025.00560259,897.037183333,3103.87396175,179.842096018,84.7814383038,192.176478663,7645.59579649,10273.5363325,3996.32616309,4474.46637621,11661.875027
-103.396831,32.033286,60,35,20023.0782833,26882.6722123,9909.32996408,10203.7316965,33023.1443811,8902.92760865,14989.9696954,5719.01941433,6446.69642047,8321.05637339,899.665370799,2530.25850162,302.219759591,142.603025075,603.529538394,7811.18619175,11668.0964339,4153.85065956,3426.76832287,11986.0148297,15689.0473442,21458.9862897,6720.61574099,7152.01930183,27345.9645299,10349.5981737,18635.7717647,5795.7426374,6961.75344492,9591.66857616,1101.49634112,3409.09493268,237.25841237,159.041558702,559.035769877,7934.51873845,11468.6405313,3957.12124806,3642.96752339,12618.480771,14944.6054384,20469.595278,6562.90499463,6753.37652063,25896.8312829,11375.2085457,22970.8935645,5917.11051144,6003.60958937,10222.4021575,1027.22187223,3140.16885794,240.408685277,162.843208275,518.893313844,8446.13020666,11914.458303,4250.87141079,3516.99769868,13962.3907916
-103.894886,31.866631,59,34,15657.3931721,20943.5707778,8652.52257815,8995.14306912,23987.8974401,7600.51192619,13797.12148,5037.97863029,5822.17984464,5624.58803174,686.384563124,2183.70221005,219.762530892,91.8323852909,237.448411842,6462.21755796,9203.20309281,3752.68205805,4474.13799014,8412.66726605,12782.8104321,17828.1295898,5645.80438828,5940.76982802,21631.9152966,9227.12153095,18489.77245,5041.55698326,6008.99443044,6897.55012661,968.915571556,3362.03763222,173.86827519,97.4312794869,215.936010049,6803.92560723,9494.45452813,3617.86054473,4723.46250208,9317.63593803,12719.5166385,17473.8619996,5539.53745571,5534.39260007,22225.0186261,10934.2365712,25140.166575,5150.70787717,5001.11390978,8025.00560259,897.037183333,3103.87396175,179.842096018,84.7814383038,192.176478663,7645.59579649,10273.5363325,3996.32616309,4474.46637621,11661.875027
-103.717079,32.195173,59,35,18320.856521,25010.8663259,9622.90217918,10198.0542301,28356.4318386,8007.77531179,13615.6325728,5250.19180089,6090.86185328,6953.21094282,779.271598057,2382.87795665,241.367099872,110.090918562,368.236393352,7165.01739854,11204.2267024,3840.00016249,4028.70589109,9582.26041112,14501.7845744,20041.1388281,6593.10975388,6902.20204166,24396.5533027,9659.13480928,17898.8916998,5543.43615239,6429.87032966,8281.55031489,1007.06793783,3338.02387097,197.229019996,120.926229395,339.6521136,7249.74705799,10475.7300129,3731.15648879,4205.86531413,10540.0210852,14103.0952244,19296.8120198,6483.55644104,6462.93182885,24076.5993776,11229.5025518,24253.8212538,5663.74096096,5485.52964798,9127.47105944,937.624445928,3084.48221968,201.876237279,116.632023904,311.76044931,7869.80395743,10817.7418031,4054.673512,3980.17746489,12480.2686802
-103.573223,32.243233,60,35,20023.0782833,26882.6722123,9909.32996408,10203.7316965,33023.1443811,8902.92760865,14989.9696954,5719.01941433,6446.69642047,8321.05637339,899.665370799,2530.25850162,302.219759591,142.603025075,603.529538394,7811.18619175,11668.0964339,4153.85065956,3426.76832287,11986.0148297,15689.0473442,21458.9862897,6720.61574099,7152.01930183,27345.9645299,10349.5981737,18635.7717647,5795.7426374,6961.75344492,9591.66857616,1101.49634112,3409.09493268,237.25841237,159.041558702,559.035769877,7934.51873845,11468.6405313,3957.12124806,3642.96752339,12618.480771,14944.6054384,20469.595278,6562.90499463,6753.37652063,25896.8312829,11375.2085457,22970.8935645,5917.11051144,6003.60958937,10222.4021575,1027.22187223,3140.16885794,240.408685277,162.843208275,518.893313844,8446.13020666,11914.458303,4250.87141079,3516.99769868,13962.3907916
-97.460062,29.302334,76,25,70367.7037477,86921.5851598,58404.2005823,60310.691432,75297.9002364,19610.0956966,37435.0837913,16508.6784489,10746.072452,13422.3209543,3983.26171806,9721.94478362,3361.68936474,799.758100977,1959.38435304,23584.5544309,45260.3522341,11500.598845,9244.3090443,28277.2568921,47409.1546467,62376.9233667,37812.6821809,34596.7499585,54560.6001262,19166.1391203,32065.8993205,18191.2457281,11859.066453,14312.5451673,3187.20547071,7494.10355635,2667.04933849,739.048748303,1699.99881371,18791.0593852,36158.6774457,9216.99466841,6259.99490386,23412.762478,41581.4261203,53816.3716592,35304.7948214,31239.1062516,45663.2547751,17958.8323973,24192.9102316,18271.729578,14265.0977683,14703.051041,2910.7459055,6400.3790668,2580.49174011,847.657910592,1681.33358223,16751.1292988,31787.4661943,8705.09230359,5404.5853799,20928.565743
-98.899441,28.350297,72,23,36907.1371353,48685.144807,25864.2603229,28362.6438376,44367.3315258,14866.0339952,29953.9520678,10674.3600926,8241.82141109,10350.699457,1885.06245759,5448.45206668,1079.23992513,246.464299825,721.800510546,13827.149982,24096.9579002,7049.42530401,7652.3398964,16485.5290371,27374.7495577,39166.7588771,16796.2027333,16675.0296304,36593.2374535,14660.6567898,27990.9425383,10665.3956964,8472.15684209,11235.5801709,1799.42388862,5430.76177699,796.622419192,241.335669514,650.91803724,12547.9947149,22447.6995009,6346.47788828,5903.41276422,15352.5525758,24976.4675063,35640.0185061,16161.4872248,15137.9829649,32675.2309119,13697.9919334,23118.8638868,10730.3032268,8783.61105431,11754.5578656,1623.9736108,4747.02195925,808.489215578,230.535211685,638.072148018,12498.9316787,22212.4196139,6478.70380577,4964.81568357,16077.0439287
-103.534619,32.335798,60,35,20023.0782833,26882.6722123,9909.32996408,10203.7316965,33023.1443811,8902.92760865,14989.9696954,5719.01941433,6446.69642047,8321.05637339,899.665370799,2530.25850162,302.219759591,142.603025075,603.529538394,7811.18619175,11668.0964339,4153.85065956,3426.76832287,11986.0148297,15689.0473442,21458.9862897,6720.61574099,7152.01930183,27345.9645299,10349.5981737,18635.7717647,5795.7426374,6961.75344492,9591.66857616,1101.49634112,3409.09493268,237.25841237,159.041558702,559.035769877,7934.51873845,11468.6405313,3957.12124806,3642.96752339,12618.480771,14944.6054384,20469.595278,6562.90499463,6753.37652063,25896.8312829,11375.2085457,22970.8935645,5917.11051144,6003.60958937,10222.4021575,1027.22187223,3140.16885794,240.408685277,162.843208275,518.893313844,8446.13020666,11914.458303,4250.87141079,3516.99769868,13962.3907916
